"aou","stateroute","dist_from_centroid","bearing"
6830,52032,542677.602435954,74.6948131414735
6830,52034,733604.55171066,73.8878620759087
6830,52035,645782.388848613,72.0918290786642
6830,52052,916701.249539043,97.7134096820826
6830,52053,885435.485475779,99.9567119734434
6830,52055,674805.69460879,103.378993776027
6830,52056,974103.531847319,94.9882932015108
6830,52057,941955.762485489,92.3719929686115
6830,52058,861888.642413113,94.4116576427643
6830,52059,709542.498801032,98.2047988650001
6830,52061,782436.271112763,88.5916189048582
6830,52064,838050.483557698,82.5718826005697
6830,52066,675238.16524612,75.5224972574199
6830,52068,734259.456098955,72.9947043929062
6830,52070,597599.27263105,70.8675753835208
6830,52071,522213.454550176,69.5562535274209
6830,52109,892424.021336897,92.9319572202539
6830,52126,834340.848163165,79.300481466763
6830,52137,522577.546747185,63.8656721534435
6830,53007,1275387.94510876,-28.9581211263711
6830,53014,1492305.98082752,-42.4776127893635
6830,53015,1440841.67128238,-43.8789456653098
6830,53018,1292996.74673212,-36.2299735734412
6830,53023,1083232.10604969,-20.5926852717404
6830,53024,1031381.43828616,-14.3764261561409
6830,53029,1154180.34804206,-38.3151117597956
6830,53030,1115422.90411258,-38.1299342832648
6830,53033,987526.241575333,-27.6231491328565
6830,53034,954115.687774613,-20.4030629207733
6830,53040,1079004.14548163,-39.3342040438673
6830,53041,1024548.39743524,-37.6698038573179
6830,53044,908849.870500709,-23.4010424854245
6830,53045,813820.46476921,-20.910359186646
6830,53074,1484393.24475679,-42.5562240193998
6830,54020,296460.896065052,-8.16696278364087
6830,54021,366427.71716645,-30.238273700646
6830,54023,521375.544354733,26.2737456846576
6830,54025,506123.902425394,20.5584241203353
6830,54027,404196.732454711,15.5335538343165
6830,54032,301103.035280235,11.4771456410238
6830,54034,483108.048673352,-14.1000761482323
6830,54035,275763.662514551,5.19365372224131
6830,54036,183334.039044696,-21.3269176484457
6830,54038,333226.541469263,-13.643298466448
6830,54043,440793.802867851,-22.1782795845052
6830,54044,512435.423731481,-26.8135574557772
6830,55009,1425034.35398801,-77.4617793490446
6830,55015,1450225.57106338,-82.6495765148344
6830,55023,1297071.16812475,-87.1995173886601
6830,55027,1254674.11402113,-90.197225515782
6830,55031,1255958.76704421,-95.9484069166409
6830,59003,2217408.72540807,78.9981956742433
6830,59010,2224839.30348379,76.1198215063867
6830,59013,2300723.44709081,76.9855875828844
6830,59019,2233852.00547453,74.3359494781647
6830,59023,2241670.66957332,75.5034726236441
6830,59028,2259889.97616665,78.2584059280118
6830,59104,2184957.87348367,78.5869728139234
6830,59107,2232591.49948379,78.5576000861008
6830,60003,539848.534635823,-112.577765076475
6830,60004,521637.790697132,-119.747614516863
6830,60009,576332.843652486,-123.63417746379
6830,60010,545304.32958431,-125.345171044971
6830,60017,579759.537058911,-146.547944043008
6830,60031,1045947.02925669,-131.886069447664
6830,60059,616318.28213742,-118.126566201455
6830,60060,515352.367740938,-126.626259793673
6830,60061,478521.622460563,-135.474029682883
6830,60069,902164.661297801,-124.412253488245
6830,60071,770425.535476092,-131.918920234296
6830,60076,877703.527279697,-132.994898726317
6830,60111,451586.625710723,-133.669876090353
6830,60112,423498.182587321,-143.980455967607
6830,60126,900982.011353194,-135.469067792293
6830,60155,409106.701876071,-120.075917734632
6830,60164,758999.329893924,-127.479345376263
6830,63004,2074607.83089542,95.3045962985218
6830,63005,2036655.83568942,96.3925552854428
6830,63010,2083113.58036339,90.563688652579
6830,63012,2015084.21249822,92.0522609485065
6830,63013,2045025.76667392,92.6644321190809
6830,63014,1905942.55887199,91.8644184720614
6830,63015,1887476.44198634,92.2700985473868
6830,63017,1858039.72798932,95.0414832766679
6830,63020,1649320.11983078,97.0631114375115
6830,63023,2113016.6929956,89.113881463989
6830,63024,2028500.06343442,90.0358213684384
6830,63025,1989638.54121199,90.9692129619484
6830,63027,1795434.07843752,91.6774254604156
6830,63030,1601065.87512372,97.4169568446464
6830,63107,2224110.93497781,89.87070948115
6830,63109,2130747.09654232,91.088245776601
6830,63118,1736205.3586903,95.6889293016772
6830,63119,1721546.00160964,94.0736252840547
6830,63121,1656058.92074628,95.685654455286
6830,63126,1862151.95775104,90.8410495401293
6830,63202,2167853.0943198,93.180421546491
6830,63203,2104525.12579407,94.2409204234143
6830,63204,2096789.98652328,94.9071517517562
6830,63205,2080884.92308881,95.6809894684116
6830,63210,2061888.82121728,91.0602346718765
6830,63212,1968592.20367795,92.950556466162
6830,63213,2052779.01717543,92.9255668676906
6830,63215,1896714.55523051,94.2418379668926
6830,63217,1798619.25141139,92.9884855556194
6830,63218,1747437.96234972,95.0542623568813
6830,63219,1749067.37448447,95.215978871188
6830,63220,1631409.44140667,94.6184207109767
6830,63223,2137403.66109852,89.1716343138571
6830,63224,2048065.59463244,90.7273444643652
6830,63225,1948175.79257739,91.1835918295257
6830,63311,2131230.25597707,92.9531521116112
6830,63314,1940451.46993185,94.409902852867
6830,64019,972328.567549874,0.939472043795826
6830,64023,1104757.82116864,-3.3899330827865
6830,64026,1091554.15061645,-6.64257405366209
6830,64032,989943.126041105,-11.3024090800706
6830,64033,1035275.16618434,-11.6786061471262
6830,64035,949165.11099507,-15.0682015792997
6830,64036,848951.205949115,-6.77817157966769
6830,64038,1133706.77852153,-8.615260786804
6830,64039,1137202.86377795,-7.18919415707133
6830,64129,886781.535325139,-3.52554634959655
6830,66001,1435376.54771394,71.2735249197803
6830,66002,1455166.24358903,72.1117832896196
6830,66006,1541794.81407195,72.2649710762272
6830,66008,1487235.57904488,73.0878240693904
6830,66017,1709420.03397179,72.728742768754
6830,66024,1440780.28851935,76.0849177880742
6830,66032,1485213.32185296,75.3488292120053
6830,66033,1493988.39598648,75.2185250965343
6830,66034,1538166.3792372,75.9315964494614
6830,66039,1572720.85615337,76.4126574378464
6830,66040,1618470.56530025,74.8020598248119
6830,66043,1622618.35777459,78.3222243627373
6830,66060,1397121.68198537,80.5177325716821
6830,66064,1466436.35629232,81.0511761846265
6830,66075,1579820.23985881,78.4361693758648
6830,66083,1653280.31185118,78.701532130208
6830,66087,1562059.79971216,82.8980530382324
6830,66107,1512348.55763585,71.7042265424821
6830,66112,1576609.41643705,73.5573381749412
6830,66113,1558412.87285442,72.4750265691194
6830,66116,1710280.34288765,73.2713640959928
6830,66141,1548418.68996868,77.8991817454142
6830,66148,1660690.63346175,77.0940845166058
6830,66159,1432528.67074377,79.7149049775953
6830,66181,1662028.76963053,79.9618900755752
6830,66188,1593022.43530761,83.8344267247913
6830,67011,600736.254474852,117.850208003682
6830,67012,588839.072886916,127.607038627474
6830,67014,541713.56298753,133.148241849419
6830,67015,516369.264164717,125.49427993005
6830,67017,476278.712987687,140.208361885856
6830,67022,563449.344281295,106.400377182654
6830,67023,528305.745235602,107.948465899084
6830,67024,497015.630080576,116.613796225647
6830,67026,458641.040781569,113.665989067121
6830,67057,670639.911261949,121.0528448978
6830,67058,556291.18362357,122.301140079936
6830,67063,592681.66162614,112.443832188853
6830,67064,513327.542276366,117.236857158178
6830,67067,309837.991891232,131.248430076627
6830,67068,274335.92520869,157.045210040875
6830,69008,1542557.45428194,-53.64753320994
6830,69013,1665206.13970141,-61.7826212823182
6830,69018,1981577.82211088,-66.9914966127289
6830,69034,1950971.67381955,-62.3224346448321
6830,69035,1552739.7089339,-55.8311078844622
6830,69046,1681203.87633516,-56.019339286565
6830,69050,1992957.07233339,-66.1109648520777
6830,69062,1602401.71541266,-66.3438406962267
6830,69117,2039629.33920694,-66.7241776693924
6830,69231,1605626.36969521,-67.6005823743306
6830,69237,1972000.59035336,-61.5911144862295
6830,72003,1768303.29645601,74.2874210555906
6830,72004,1774344.27909863,71.9916931533039
6830,72009,1873899.18404147,73.6612427486273
6830,72010,1879802.4754568,72.5089899874586
6830,72015,1933987.56575338,72.4307472745371
6830,72018,1940403.83951514,71.5221177363443
6830,72024,2017586.62477999,71.9321539514531
6830,72025,2024097.14107313,74.5198229926535
6830,72033,2128691.73919348,71.8117098341936
6830,72035,2094527.53124251,74.0338148626479
6830,72036,2092559.7686744,74.385450068338
6830,72038,2150574.33457803,72.5961464053727
6830,72046,1769605.91996329,75.7004525376242
6830,72048,1767896.7763448,77.9495865278542
6830,72050,1833278.93489118,75.1927632368216
6830,72052,1839315.03168932,76.4529905747368
6830,72053,1820801.16984105,74.7690990888215
6830,72054,1860203.17001778,75.8350262448866
6830,72058,1915866.84783025,75.8374807498553
6830,72059,1937267.66064979,76.9448653140081
6830,72060,1959470.90629062,75.0159439121853
6830,72061,1947748.75395403,76.6289390787559
6830,72062,1936177.45111674,76.5729631136102
6830,72064,1953005.39138454,76.1523045808844
6830,72067,1979416.04753473,75.5034544734371
6830,72068,1991871.82452385,76.7696546311527
6830,72069,2003343.943052,75.708096019223
6830,72071,1973547.78219,75.736506181655
6830,72072,2015812.11675962,76.1334093331562
6830,72079,2069364.66702635,76.3608834933561
6830,72083,2136650.02369779,75.3748588595217
6830,72086,2188688.93386202,75.2880090123597
6830,72088,1791022.26252663,78.4643737033535
6830,72090,1875906.59553345,78.5662770169402
6830,72091,1886044.41388148,78.8756837424812
6830,72097,2153258.78753779,77.9912361480387
6830,72126,2026134.0233295,73.3044690666199
6830,72145,1783411.5008395,74.9011307962206
6830,72151,1831143.93820148,76.8581777840725
6830,72165,2018837.91184343,76.9053787287932
6830,72173,2055150.13954744,76.3151668125428
6830,72189,1845672.49411729,78.2162837542848
6830,72193,2032023.99670273,77.9937078456705
6830,72194,2011571.91050884,78.78749089984
6830,72195,2098959.53231459,78.5438538318666
6830,72196,2061885.18499898,78.1357839936117
6830,80002,1983957.92500902,100.560689510059
6830,80003,1918409.86449468,105.243332090838
6830,80005,1916701.95883095,101.289700774393
6830,80008,1812575.95473108,101.272516231647
6830,80010,1958535.65494314,96.583802524513
6830,80011,1901803.71869764,98.2950098295171
6830,80015,1799839.31767216,98.537603819878
6830,80018,1619639.14259623,99.9493036430334
6830,80021,1740897.95929226,101.811990880656
6830,80051,1746602.2388628,100.803550405927
6830,80055,1874553.16217693,102.516066875069
6830,80059,1933998.66713412,103.946522409005
6830,80112,1837610.02550981,97.4588704037786
6830,80116,1672445.69436207,99.1476597162204
6830,80119,1715651.1537238,96.9959026117326
6830,81009,588565.927190692,-13.8354302620817
6830,81016,636631.781940579,9.18082083995822
6830,81026,629447.95711639,-13.415760129722
6830,81030,633649.832886717,-3.89799105070359
6830,81035,750570.413527057,-10.8313302032043
6830,81036,802317.646666002,-12.7626064954438
6830,81042,566122.369014626,-24.768459864166
6830,81043,613167.194440134,-12.8041947948314
6830,82001,1028428.5415675,99.6182695564309
6830,82004,1064979.03016372,104.604979940643
6830,82007,1153593.31791607,98.0615940626186
6830,82008,1132702.46367469,99.4193672144864
6830,82009,1140569.01766693,103.847878160284
6830,82010,1120843.45470604,104.66005368542
6830,82015,1223842.07147227,103.713753989721
6830,82016,1227506.27925409,99.6689616841242
6830,82017,1262396.19004147,101.992755211348
6830,82018,1211230.2772541,102.066750701283
6830,82020,1265324.25364787,95.7991146025512
6830,82021,1303785.54572813,101.388882649061
6830,82022,1271349.34795204,99.1314493832251
6830,82023,1332199.80236017,98.9080975933616
6830,82024,1341321.56524393,100.684015807781
6830,82025,1360511.55851919,96.7382482868566
6830,82031,1472003.26450778,93.6967167343569
6830,82032,1471439.56826917,94.5883658185628
6830,82033,1500825.29006717,95.9765536101176
6830,82038,1549544.22117879,94.3217762470959
6830,82040,1521040.29807832,95.7809297951713
6830,82041,1604426.39889157,94.3245727340035
6830,82042,1669568.18423909,92.6215303910516
6830,82128,1423761.32485224,100.67573032103
6830,82130,1433550.9291656,99.6192014411336
6830,82139,1536160.02971959,96.3874166726461
6830,83009,1177825.66802337,172.751136713775
6830,83016,1158358.01435989,167.955337945212
6830,83020,1146243.84589079,147.004424037886
6830,83025,1072170.11930931,157.485590152359
6830,83030,1027257.23645525,171.118151648006
6830,83031,1000355.00523845,173.132912730011
6830,83032,1052482.75612827,142.503721871313
6830,83033,1017812.35599462,146.595736549275
6830,83042,918005.480347342,170.201690077859
6830,83043,844653.939435108,171.384262733639
6830,83044,977146.279574996,144.411310579198
6830,83045,930248.319063848,140.468356195788
6830,83052,856674.996251193,162.299776446651
6830,83054,810071.63434972,171.847160284873
6830,83055,792354.09597756,168.882386813306
6830,83056,855707.737861426,138.222536796518
6830,83058,838439.584299092,145.516041272203
6830,83069,787488.007368766,132.354320005076
6830,83071,757118.068139628,139.379088780719
6830,83081,954964.984912288,-177.253228664267
6830,83082,1055421.2623045,-168.046218001477
6830,83085,814079.624760552,-179.000322443836
6830,83087,941150.877919368,-170.300491329477
6830,83098,1360024.64751762,166.929885833618
6830,83100,334459.548575157,-156.387595659216
6830,83111,840567.116631849,-169.369345253508
6830,83113,867007.147096891,-179.49080630976
6830,83305,1178424.00319862,155.401317382923
6830,83311,1137463.14468493,145.061343326117
6830,83321,1066130.40849223,143.577091490982
6830,83325,900977.351704734,168.377217602255
6830,83326,916745.622507495,173.602945571164
6830,83328,930833.537776249,-176.701293031459
6830,83330,909220.322072843,-164.043752256231
6830,83345,912146.048028243,-151.439461682609
6830,83350,768214.032411289,144.595080062945
6830,85004,1159629.51998025,-75.1390267953167
6830,85010,997151.34685859,-81.0889231707325
6830,85011,977475.974084496,-77.4815039590868
6830,85012,855468.337650843,-78.9087555511124
6830,85017,867740.256705159,-87.9903229008923
6830,85023,753380.184651801,-98.5269393194691
6830,85024,1157976.41356349,-66.6439435709704
6830,85108,764722.748455053,-71.746328052977
6830,85112,861486.82433557,-82.7632642774603
6830,85113,743546.209306195,-74.4764302421573
6830,85116,904896.238046252,-88.4432961760096
6830,85119,1130090.67384347,-89.5065421465183
6830,85122,878664.158909281,-93.7723246297434
6830,85218,758538.404784569,-85.9359463905727
6830,88002,2007526.53003035,80.3435138618771
6830,88003,1857290.57534967,84.1185754522801
6830,88004,1884309.71321979,84.3475163970654
6830,88005,1936019.82620663,82.8330830647838
6830,88006,1966510.0932335,83.1277736118525
6830,88007,1927963.90914949,82.0514746883511
6830,88010,2053380.2205126,83.6884946750321
6830,88011,2020706.09436589,84.3098425010007
6830,88012,2014532.52177462,82.3919074230983
6830,88014,1663693.71093873,89.8983545523467
6830,88015,1813924.42248045,86.0495047996161
6830,88020,1883936.80950056,86.6295087029905
6830,88021,1930337.19781858,85.1441889351473
6830,88022,1942916.5027397,85.0449411274388
6830,88023,1925318.39177856,85.8345491905761
6830,88024,1915461.8700111,87.1467773176243
6830,88025,2017730.23618781,86.8502822288908
6830,88026,2004257.93833058,84.5248427763847
6830,88028,2036355.97095173,86.8449935132649
6830,88029,2138702.69732922,84.9113605647692
6830,88030,2105242.00737982,84.3867911850665
6830,88031,2094652.89520064,86.937491292447
6830,88036,1666452.04410051,90.4099345574003
6830,88037,1822558.26832755,89.7258935067979
6830,88040,1907717.67001762,89.6160711499098
6830,88041,1960074.31316413,88.4973010759464
